id,adjustment_type,driver_id,highest_finish,is_eligible,points,position,round_id,round_number,season_id,session_id,session_number,win_count,year
429083,0,119,,f,0,,48,7,6,142,3,0,1955
429084,0,223,,f,0,,48,7,6,142,3,0,1955
429085,0,177,,f,0,,48,7,6,142,3,0,1955
429086,0,21,,f,0,,48,7,6,142,3,0,1955
429087,0,178,,f,0,,48,7,6,142,3,0,1955
429088,0,142,,f,0,,48,7,6,142,3,0,1955
429089,0,103,,f,0,,48,7,6,142,3,0,1955
429090,0,123,,f,0,,48,7,6,142,3,0,1955
429091,0,228,,f,0,,48,7,6,142,3,0,1955
429092,0,65,,f,0,,48,7,6,142,3,0,1955
429093,0,22,,f,0,,48,7,6,142,3,0,1955
429094,0,237,,f,0,,48,7,6,142,3,0,1955
429095,0,170,,f,0,,48,7,6,142,3,0,1955
429096,0,229,,f,0,,48,7,6,142,3,0,1955
429097,0,212,,f,0,,48,7,6,142,3,0,1955
429098,0,34,,f,0,,48,7,6,142,3,0,1955
429099,0,230,,f,0,,48,7,6,142,3,0,1955
429100,0,231,,f,0,,48,7,6,142,3,0,1955
429101,0,238,,f,0,,48,7,6,142,3,0,1955
429102,0,124,,f,0,,48,7,6,142,3,0,1955
429103,0,183,,f,0,,48,7,6,142,3,0,1955
429104,0,48,,f,0,,48,7,6,142,3,0,1955
429105,0,232,,f,0,,48,7,6,142,3,0,1955
429106,0,97,,f,0,,48,7,6,142,3,0,1955
429107,0,233,,f,0,,48,7,6,142,3,0,1955
429108,0,203,,f,0,,48,7,6,142,3,0,1955
429109,0,55,,f,0,,48,7,6,142,3,0,1955
429110,0,63,,f,0,,48,7,6,142,3,0,1955
429111,0,125,,f,0,,48,7,6,142,3,0,1955
429112,0,114,2,t,6,1,49,1,,145,3,0,1956
429113,0,13,1,t,5,2,49,1,,145,3,1,1956
429114,0,196,1,t,4,3,49,1,,145,3,1,1956
429115,0,131,3,t,4,4,49,1,,145,3,0,1956
429116,0,240,5,t,2,5,49,1,,145,3,0,1956
429117,0,239,4,t,1.5,6,49,1,,145,3,0,1956
429118,0,109,4,t,1.5,7,49,1,,145,3,0,1956
429119,0,241,6,f,0,,49,1,,145,3,0,1956
429120,0,223,6,f,0,,49,1,,145,3,0,1956
429121,0,82,,f,0,,49,1,,145,3,0,1956
429122,0,119,,f,0,,49,1,,145,3,0,1956
429123,0,238,,f,0,,49,1,,145,3,0,1956
429124,0,169,,f,0,,49,1,,145,3,0,1956
429125,0,222,,f,0,,49,1,,145,3,0,1956
429126,0,27,,f,0,,49,1,,145,3,0,1956
429127,0,114,2,t,10,1,50,2,,148,3,0,1956
429128,0,13,1,t,9,2,50,2,,148,3,1,1956
429129,0,82,1,t,8,3,50,2,,148,3,1,1956
429130,0,196,1,t,4,4,50,2,,148,3,1,1956
429131,0,131,3,t,4,5,50,2,,148,3,0,1956
429132,0,119,2,t,3,6,50,2,,148,3,0,1956
429133,0,240,5,t,2,7,50,2,,148,3,0,1956
429134,0,234,5,t,2,8,50,2,,148,3,0,1956
429135,0,222,4,t,1.5,9,50,2,,148,3,0,1956
429136,0,239,4,t,1.5,10,50,2,,148,3,0,1956
429137,0,109,4,t,1.5,11,50,2,,148,3,0,1956
429138,0,241,6,f,0,,50,2,,148,3,0,1956
429139,0,223,6,f,0,,50,2,,148,3,0,1956
429140,0,164,6,f,0,,50,2,,148,3,0,1956
429141,0,101,6,f,0,,50,2,,148,3,0,1956
429142,0,224,7,f,0,,50,2,,148,3,0,1956
429143,0,214,8,f,0,,50,2,,148,3,0,1956
429144,0,238,,f,0,,50,2,,148,3,0,1956
429145,0,28,,f,0,,50,2,,148,3,0,1956
429146,0,169,,f,0,,50,2,,148,3,0,1956
429147,0,5,,f,0,,50,2,,148,3,0,1956
429148,0,27,,f,0,,50,2,,148,3,0,1956
429149,0,29,,f,0,,50,2,,148,3,0,1956
429150,0,31,,f,0,,50,2,,148,3,0,1956
429151,0,243,,f,0,,50,2,,148,3,0,1956
429152,0,19,,f,0,,50,2,,148,3,0,1956
429153,0,114,2,t,10,1,51,3,,151,3,0,1956
429154,0,13,1,t,9,2,51,3,,151,3,1,1956
429155,0,82,1,t,8,3,51,3,,151,3,1,1956
429156,0,44,1,t,8,4,51,3,,151,3,1,1956
429157,0,65,2,t,6,5,51,3,,151,3,0,1956
429158,0,196,1,t,4,6,51,3,,151,3,1,1956
429159,0,131,3,t,4,7,51,3,,151,3,0,1956
429160,0,177,3,t,4,8,51,3,,151,3,0,1956
429161,0,119,2,t,3,9,51,3,,151,3,0,1956
429162,0,34,4,t,3,10,51,3,,151,3,0,1956
429163,0,240,5,t,2,11,51,3,,151,3,0,1956
429164,0,234,5,t,2,12,51,3,,151,3,0,1956
429165,0,66,5,t,2,13,51,3,,151,3,0,1956
429166,0,222,4,t,1.5,14,51,3,,151,3,0,1956
429167,0,239,4,t,1.5,15,51,3,,151,3,0,1956
429168,0,109,4,t,1.5,16,51,3,,151,3,0,1956
429169,0,43,,t,1,17,51,3,,151,3,0,1956
429170,0,241,6,f,0,,51,3,,151,3,0,1956
429171,0,223,6,f,0,,51,3,,151,3,0,1956
429172,0,164,6,f,0,,51,3,,151,3,0,1956
429173,0,101,6,f,0,,51,3,,151,3,0,1956
429174,0,129,6,f,0,,51,3,,151,3,0,1956
429175,0,224,7,f,0,,51,3,,151,3,0,1956
429176,0,244,7,f,0,,51,3,,151,3,0,1956
429177,0,214,8,f,0,,51,3,,151,3,0,1956
429178,0,97,8,f,0,,51,3,,151,3,0,1956
429179,0,125,9,f,0,,51,3,,151,3,0,1956
429180,0,98,10,f,0,,51,3,,151,3,0,1956
429181,0,50,11,f,0,,51,3,,151,3,0,1956
429182,0,63,12,f,0,,51,3,,151,3,0,1956
429183,0,245,13,f,0,,51,3,,151,3,0,1956
429184,0,232,14,f,0,,51,3,,151,3,0,1956
429185,0,128,15,f,0,,51,3,,151,3,0,1956
429186,0,246,16,f,0,,51,3,,151,3,0,1956
429187,0,67,17,f,0,,51,3,,151,3,0,1956
429188,0,205,18,f,0,,51,3,,151,3,0,1956
429189,0,124,19,f,0,,51,3,,151,3,0,1956
429190,0,238,,f,0,,51,3,,151,3,0,1956
429191,0,28,,f,0,,51,3,,151,3,0,1956
429192,0,169,,f,0,,51,3,,151,3,0,1956
429193,0,5,,f,0,,51,3,,151,3,0,1956
429194,0,27,,f,0,,51,3,,151,3,0,1956
429195,0,29,,f,0,,51,3,,151,3,0,1956
429196,0,31,,f,0,,51,3,,151,3,0,1956
429197,0,243,,f,0,,51,3,,151,3,0,1956
429198,0,19,,f,0,,51,3,,151,3,0,1956
429199,0,58,,f,0,,51,3,,151,3,0,1956
429200,0,247,,f,0,,51,3,,151,3,0,1956
429201,0,38,,f,0,,51,3,,151,3,0,1956
429202,0,203,,f,0,,51,3,,151,3,0,1956
429203,0,230,,f,0,,51,3,,151,3,0,1956
429204,0,172,,f,0,,51,3,,151,3,0,1956
429205,0,248,,f,0,,51,3,,151,3,0,1956
429206,0,229,,f,0,,51,3,,151,3,0,1956
429207,0,88,,f,0,,51,3,,151,3,0,1956
429208,0,226,,f,0,,51,3,,151,3,0,1956
429209,0,231,,f,0,,51,3,,151,3,0,1956
429210,0,233,,f,0,,51,3,,151,3,0,1956
429211,0,49,,f,0,,51,3,,151,3,0,1956
429212,0,176,,f,0,,51,3,,151,3,0,1956
429213,0,119,1,t,11,1,52,4,,154,3,1,1956
429214,0,82,1,t,11,2,52,4,,154,3,1,1956
429215,0,114,2,t,10,3,52,4,,154,3,0,1956
429216,0,13,1,t,9,4,52,4,,154,3,1,1956
429217,0,44,1,t,8,5,52,4,,154,3,1,1956
429218,0,65,2,t,6,6,52,4,,154,3,0,1956
429219,0,132,2,t,6,7,52,4,,154,3,0,1956
429220,0,196,1,t,4,8,52,4,,154,3,1,1956
429221,0,131,3,t,4,9,52,4,,154,3,0,1956
429222,0,177,3,t,4,10,52,4,,154,3,0,1956
429223,0,31,4,t,3,11,52,4,,154,3,0,1956
429224,0,34,4,t,3,12,52,4,,154,3,0,1956
429225,0,224,3,t,2,13,52,4,,154,3,0,1956
429226,0,240,5,t,2,14,52,4,,154,3,0,1956
429227,0,234,5,t,2,15,52,4,,154,3,0,1956
429228,0,66,5,t,2,16,52,4,,154,3,0,1956
429229,0,26,5,t,2,17,52,4,,154,3,0,1956
429230,0,222,4,t,1.5,18,52,4,,154,3,0,1956
429231,0,239,4,t,1.5,19,52,4,,154,3,0,1956
429232,0,109,4,t,1.5,20,52,4,,154,3,0,1956
429233,0,43,,t,1,21,52,4,,154,3,0,1956
429234,0,101,6,f,0,,52,4,,154,3,0,1956
429235,0,241,6,f,0,,52,4,,154,3,0,1956
429236,0,223,6,f,0,,52,4,,154,3,0,1956
429237,0,164,6,f,0,,52,4,,154,3,0,1956
429238,0,129,6,f,0,,52,4,,154,3,0,1956
429239,0,244,7,f,0,,52,4,,154,3,0,1956
429240,0,5,8,f,0,,52,4,,154,3,0,1956
429241,0,214,8,f,0,,52,4,,154,3,0,1956
429242,0,97,8,f,0,,52,4,,154,3,0,1956
429243,0,125,9,f,0,,52,4,,154,3,0,1956
429244,0,98,10,f,0,,52,4,,154,3,0,1956
429245,0,50,11,f,0,,52,4,,154,3,0,1956
429246,0,63,12,f,0,,52,4,,154,3,0,1956
429247,0,245,13,f,0,,52,4,,154,3,0,1956
429248,0,232,14,f,0,,52,4,,154,3,0,1956
429249,0,128,15,f,0,,52,4,,154,3,0,1956
429250,0,246,16,f,0,,52,4,,154,3,0,1956
429251,0,67,17,f,0,,52,4,,154,3,0,1956
429252,0,205,18,f,0,,52,4,,154,3,0,1956
429253,0,124,19,f,0,,52,4,,154,3,0,1956
429254,0,238,,f,0,,52,4,,154,3,0,1956
429255,0,28,,f,0,,52,4,,154,3,0,1956
429256,0,29,,f,0,,52,4,,154,3,0,1956
429257,0,169,,f,0,,52,4,,154,3,0,1956
429258,0,27,,f,0,,52,4,,154,3,0,1956
429259,0,249,,f,0,,52,4,,154,3,0,1956
429260,0,111,,f,0,,52,4,,154,3,0,1956
429261,0,243,,f,0,,52,4,,154,3,0,1956
429262,0,19,,f,0,,52,4,,154,3,0,1956
429263,0,58,,f,0,,52,4,,154,3,0,1956
429264,0,247,,f,0,,52,4,,154,3,0,1956
429265,0,38,,f,0,,52,4,,154,3,0,1956
429266,0,203,,f,0,,52,4,,154,3,0,1956
429267,0,230,,f,0,,52,4,,154,3,0,1956
429268,0,172,,f,0,,52,4,,154,3,0,1956
429269,0,248,,f,0,,52,4,,154,3,0,1956
429270,0,229,,f,0,,52,4,,154,3,0,1956
429271,0,88,,f,0,,52,4,,154,3,0,1956
429272,0,226,,f,0,,52,4,,154,3,0,1956
429273,0,231,,f,0,,52,4,,154,3,0,1956
429274,0,233,,f,0,,52,4,,154,3,0,1956
429275,0,49,,f,0,,52,4,,154,3,0,1956
429276,0,176,,f,0,,52,4,,154,3,0,1956
429277,0,119,1,t,19,1,53,5,,157,3,2,1956
429278,0,114,2,t,14,2,53,5,,157,3,0,1956
429279,0,13,1,t,13,3,53,5,,157,3,1,1956
429280,0,82,1,t,12,4,53,5,,157,3,1,1956
429281,0,44,1,t,8,5,53,5,,157,3,1,1956
429282,0,222,2,t,7.5,6,53,5,,157,3,0,1956
429283,0,65,2,t,6,7,53,5,,157,3,0,1956
429284,0,132,2,t,6,8,53,5,,157,3,0,1956
429285,0,196,1,t,4,9,53,5,,157,3,1,1956
429286,0,131,3,t,4,10,53,5,,157,3,0,1956
429287,0,177,3,t,4,11,53,5,,157,3,0,1956
429288,0,224,3,t,3,12,53,5,,157,3,0,1956
429289,0,31,4,t,3,13,53,5,,157,3,0,1956
429290,0,34,4,t,3,14,53,5,,157,3,0,1956
429291,0,234,5,t,2,15,53,5,,157,3,0,1956
429292,0,240,5,t,2,16,53,5,,157,3,0,1956
429293,0,26,5,t,2,17,53,5,,157,3,0,1956
429294,0,66,5,t,2,18,53,5,,157,3,0,1956
429295,0,239,4,t,1.5,19,53,5,,157,3,0,1956
429296,0,109,4,t,1.5,20,53,5,,157,3,0,1956
429297,0,43,,t,1,21,53,5,,157,3,0,1956
429298,0,101,6,f,0,,53,5,,157,3,0,1956
429299,0,5,6,f,0,,53,5,,157,3,0,1956
429300,0,241,6,f,0,,53,5,,157,3,0,1956
429301,0,223,6,f,0,,53,5,,157,3,0,1956
429302,0,164,6,f,0,,53,5,,157,3,0,1956
429303,0,129,6,f,0,,53,5,,157,3,0,1956
429304,0,111,7,f,0,,53,5,,157,3,0,1956
429305,0,244,7,f,0,,53,5,,157,3,0,1956
429306,0,214,8,f,0,,53,5,,157,3,0,1956
429307,0,97,8,f,0,,53,5,,157,3,0,1956
429308,0,28,9,f,0,,53,5,,157,3,0,1956
429309,0,125,9,f,0,,53,5,,157,3,0,1956
429310,0,98,10,f,0,,53,5,,157,3,0,1956
429311,0,50,11,f,0,,53,5,,157,3,0,1956
429312,0,63,12,f,0,,53,5,,157,3,0,1956
429313,0,245,13,f,0,,53,5,,157,3,0,1956
429314,0,232,14,f,0,,53,5,,157,3,0,1956
429315,0,128,15,f,0,,53,5,,157,3,0,1956
429316,0,246,16,f,0,,53,5,,157,3,0,1956
429317,0,67,17,f,0,,53,5,,157,3,0,1956
429318,0,205,18,f,0,,53,5,,157,3,0,1956
429319,0,124,19,f,0,,53,5,,157,3,0,1956
429320,0,238,,f,0,,53,5,,157,3,0,1956
429321,0,29,,f,0,,53,5,,157,3,0,1956
429322,0,169,,f,0,,53,5,,157,3,0,1956
429323,0,27,,f,0,,53,5,,157,3,0,1956
429324,0,103,,f,0,,53,5,,157,3,0,1956
429325,0,249,,f,0,,53,5,,157,3,0,1956
429326,0,250,,f,0,,53,5,,157,3,0,1956
429327,0,243,,f,0,,53,5,,157,3,0,1956
429328,0,19,,f,0,,53,5,,157,3,0,1956
429329,0,58,,f,0,,53,5,,157,3,0,1956
429330,0,251,,f,0,,53,5,,157,3,0,1956
429331,0,247,,f,0,,53,5,,157,3,0,1956
429332,0,38,,f,0,,53,5,,157,3,0,1956
429333,0,203,,f,0,,53,5,,157,3,0,1956
429334,0,230,,f,0,,53,5,,157,3,0,1956
429335,0,172,,f,0,,53,5,,157,3,0,1956
429336,0,248,,f,0,,53,5,,157,3,0,1956
429337,0,229,,f,0,,53,5,,157,3,0,1956
429338,0,88,,f,0,,53,5,,157,3,0,1956
429339,0,226,,f,0,,53,5,,157,3,0,1956
429340,0,231,,f,0,,53,5,,157,3,0,1956
429341,0,233,,f,0,,53,5,,157,3,0,1956
429342,0,49,,f,0,,53,5,,157,3,0,1956
429343,0,176,,f,0,,53,5,,157,3,0,1956
429344,0,119,1,t,22,1,54,6,,160,3,2,1956
429345,0,13,1,t,21,2,54,6,,160,3,2,1956
429346,0,114,2,t,18,3,54,6,,160,3,0,1956
429347,0,82,1,t,13,4,54,6,,160,3,1,1956
429348,0,44,1,t,8,5,54,6,,160,3,1,1956
429349,0,222,2,t,7.5,6,54,6,,160,3,0,1956
429350,0,65,2,t,6,7,54,6,,160,3,0,1956
429351,0,132,2,t,6,8,54,6,,160,3,0,1956
429352,0,196,1,t,4,9,54,6,,160,3,1,1956
429353,0,131,3,t,4,10,54,6,,160,3,0,1956
429354,0,177,3,t,4,11,54,6,,160,3,0,1956
429355,0,250,2,t,3,12,54,6,,160,3,0,1956
429356,0,224,3,t,3,13,54,6,,160,3,0,1956
429357,0,31,4,t,3,14,54,6,,160,3,0,1956
429358,0,34,4,t,3,15,54,6,,160,3,0,1956
429359,0,183,4,t,3,16,54,6,,160,3,0,1956
429360,0,26,5,t,2,17,54,6,,160,3,0,1956
429361,0,214,5,t,2,18,54,6,,160,3,0,1956
429362,0,234,5,t,2,19,54,6,,160,3,0,1956
429363,0,240,5,t,2,20,54,6,,160,3,0,1956
429364,0,66,5,t,2,21,54,6,,160,3,0,1956
429365,0,239,4,t,1.5,22,54,6,,160,3,0,1956
429366,0,109,4,t,1.5,23,54,6,,160,3,0,1956
429367,0,43,,t,1,24,54,6,,160,3,0,1956
429368,0,101,6,f,0,,54,6,,160,3,0,1956
429369,0,5,6,f,0,,54,6,,160,3,0,1956
429370,0,241,6,f,0,,54,6,,160,3,0,1956
429371,0,223,6,f,0,,54,6,,160,3,0,1956
429372,0,164,6,f,0,,54,6,,160,3,0,1956
429373,0,129,6,f,0,,54,6,,160,3,0,1956
429374,0,111,7,f,0,,54,6,,160,3,0,1956
429375,0,244,7,f,0,,54,6,,160,3,0,1956
429376,0,97,8,f,0,,54,6,,160,3,0,1956
429377,0,28,9,f,0,,54,6,,160,3,0,1956
429378,0,125,9,f,0,,54,6,,160,3,0,1956
429379,0,98,10,f,0,,54,6,,160,3,0,1956
429380,0,50,11,f,0,,54,6,,160,3,0,1956
429381,0,6,11,f,0,,54,6,,160,3,0,1956
429382,0,63,12,f,0,,54,6,,160,3,0,1956
429383,0,245,13,f,0,,54,6,,160,3,0,1956
429384,0,232,14,f,0,,54,6,,160,3,0,1956
429385,0,128,15,f,0,,54,6,,160,3,0,1956
429386,0,246,16,f,0,,54,6,,160,3,0,1956
429387,0,67,17,f,0,,54,6,,160,3,0,1956
429388,0,205,18,f,0,,54,6,,160,3,0,1956
429389,0,124,19,f,0,,54,6,,160,3,0,1956
429390,0,238,,f,0,,54,6,,160,3,0,1956
429391,0,29,,f,0,,54,6,,160,3,0,1956
429392,0,169,,f,0,,54,6,,160,3,0,1956
429393,0,27,,f,0,,54,6,,160,3,0,1956
429394,0,103,,f,0,,54,6,,160,3,0,1956
429395,0,249,,f,0,,54,6,,160,3,0,1956
429396,0,252,,f,0,,54,6,,160,3,0,1956
429397,0,243,,f,0,,54,6,,160,3,0,1956
429398,0,19,,f,0,,54,6,,160,3,0,1956
429399,0,142,,f,0,,54,6,,160,3,0,1956
429400,0,58,,f,0,,54,6,,160,3,0,1956
429401,0,251,,f,0,,54,6,,160,3,0,1956
429402,0,247,,f,0,,54,6,,160,3,0,1956
429403,0,38,,f,0,,54,6,,160,3,0,1956
429404,0,253,,f,0,,54,6,,160,3,0,1956
429405,0,203,,f,0,,54,6,,160,3,0,1956
429406,0,230,,f,0,,54,6,,160,3,0,1956
429407,0,198,,f,0,,54,6,,160,3,0,1956
429408,0,172,,f,0,,54,6,,160,3,0,1956
429409,0,254,,f,0,,54,6,,160,3,0,1956
429410,0,248,,f,0,,54,6,,160,3,0,1956
429411,0,255,,f,0,,54,6,,160,3,0,1956
429412,0,229,,f,0,,54,6,,160,3,0,1956
429413,0,236,,f,0,,54,6,,160,3,0,1956
429414,0,88,,f,0,,54,6,,160,3,0,1956
429415,0,216,,f,0,,54,6,,160,3,0,1956
429416,0,226,,f,0,,54,6,,160,3,0,1956
429417,0,231,,f,0,,54,6,,160,3,0,1956
429418,0,233,,f,0,,54,6,,160,3,0,1956
429419,0,49,,f,0,,54,6,,160,3,0,1956
429420,0,176,,f,0,,54,6,,160,3,0,1956
429421,0,13,1,t,30,1,55,7,,163,3,3,1956
429422,0,119,1,t,22,2,55,7,,163,3,2,1956
429423,0,114,2,t,22,3,55,7,,163,3,0,1956
429424,0,82,1,t,19,4,55,7,,163,3,1,1956
429425,0,44,1,t,8,5,55,7,,163,3,1,1956
429426,0,222,2,t,7.5,6,55,7,,163,3,0,1956
429427,0,65,2,t,6,7,55,7,,163,3,0,1956
429428,0,132,2,t,6,8,55,7,,163,3,0,1956
429429,0,196,1,t,4,9,55,7,,163,3,1,1956
429430,0,131,3,t,4,10,55,7,,163,3,0,1956
429431,0,177,3,t,4,11,55,7,,163,3,0,1956
429432,0,250,2,t,3,12,55,7,,163,3,0,1956
429433,0,224,3,t,3,13,55,7,,163,3,0,1956
429434,0,111,4,t,3,14,55,7,,163,3,0,1956
429435,0,31,4,t,3,15,55,7,,163,3,0,1956
429436,0,34,4,t,3,16,55,7,,163,3,0,1956
429437,0,183,4,t,3,17,55,7,,163,3,0,1956
429438,0,5,5,t,2,18,55,7,,163,3,0,1956
429439,0,26,5,t,2,19,55,7,,163,3,0,1956
429440,0,214,5,t,2,20,55,7,,163,3,0,1956
429441,0,234,5,t,2,21,55,7,,163,3,0,1956
429442,0,240,5,t,2,22,55,7,,163,3,0,1956
429443,0,66,5,t,2,23,55,7,,163,3,0,1956
429444,0,239,4,t,1.5,24,55,7,,163,3,0,1956
429445,0,109,4,t,1.5,25,55,7,,163,3,0,1956
429446,0,43,,t,1,26,55,7,,163,3,0,1956
429447,0,101,6,f,0,,55,7,,163,3,0,1956
429448,0,241,6,f,0,,55,7,,163,3,0,1956
429449,0,223,6,f,0,,55,7,,163,3,0,1956
429450,0,164,6,f,0,,55,7,,163,3,0,1956
429451,0,129,6,f,0,,55,7,,163,3,0,1956
429452,0,244,7,f,0,,55,7,,163,3,0,1956
429453,0,97,8,f,0,,55,7,,163,3,0,1956
429454,0,28,9,f,0,,55,7,,163,3,0,1956
429455,0,125,9,f,0,,55,7,,163,3,0,1956
429456,0,98,10,f,0,,55,7,,163,3,0,1956
429457,0,50,11,f,0,,55,7,,163,3,0,1956
429458,0,6,11,f,0,,55,7,,163,3,0,1956
429459,0,63,12,f,0,,55,7,,163,3,0,1956
429460,0,245,13,f,0,,55,7,,163,3,0,1956
429461,0,232,14,f,0,,55,7,,163,3,0,1956
429462,0,128,15,f,0,,55,7,,163,3,0,1956
429463,0,246,16,f,0,,55,7,,163,3,0,1956
429464,0,67,17,f,0,,55,7,,163,3,0,1956
429465,0,205,18,f,0,,55,7,,163,3,0,1956
429466,0,124,19,f,0,,55,7,,163,3,0,1956
429467,0,253,,f,0,,55,7,,163,3,0,1956
429468,0,220,,f,0,,55,7,,163,3,0,1956
429469,0,256,,f,0,,55,7,,163,3,0,1956
429470,0,238,,f,0,,55,7,,163,3,0,1956
429471,0,29,,f,0,,55,7,,163,3,0,1956
429472,0,169,,f,0,,55,7,,163,3,0,1956
429473,0,27,,f,0,,55,7,,163,3,0,1956
429474,0,103,,f,0,,55,7,,163,3,0,1956
429475,0,249,,f,0,,55,7,,163,3,0,1956
429476,0,252,,f,0,,55,7,,163,3,0,1956
429477,0,198,,f,0,,55,7,,163,3,0,1956
429478,0,142,,f,0,,55,7,,163,3,0,1956
429479,0,243,,f,0,,55,7,,163,3,0,1956
429480,0,19,,f,0,,55,7,,163,3,0,1956
429481,0,242,,f,0,,55,7,,163,3,0,1956
429482,0,58,,f,0,,55,7,,163,3,0,1956
429483,0,251,,f,0,,55,7,,163,3,0,1956
429484,0,247,,f,0,,55,7,,163,3,0,1956
429485,0,38,,f,0,,55,7,,163,3,0,1956
429486,0,203,,f,0,,55,7,,163,3,0,1956
429487,0,230,,f,0,,55,7,,163,3,0,1956
429488,0,172,,f,0,,55,7,,163,3,0,1956
429489,0,254,,f,0,,55,7,,163,3,0,1956
429490,0,248,,f,0,,55,7,,163,3,0,1956
429491,0,255,,f,0,,55,7,,163,3,0,1956
429492,0,229,,f,0,,55,7,,163,3,0,1956
429493,0,236,,f,0,,55,7,,163,3,0,1956
429494,0,88,,f,0,,55,7,,163,3,0,1956
429495,0,216,,f,0,,55,7,,163,3,0,1956
429496,0,226,,f,0,,55,7,,163,3,0,1956
